"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"310M200US30700","Lincoln, NE Metro Area","125923","1592","4.9","0.9","5.2","0.9","11.3","1.5","11.2","1.3","14.9","1.4","19.5","1.7","11.9","1.2","14.1","1.4","3.8","0.7","3.2","0.7","52046","1459","68621","2161","20.6","(X)","(X)","(X)","(X)","(X)","77507","2295","2.8","0.9","2.5","0.9","6.7","1.3","9.9","1.6","11.9","1.6","21.1","2.1","15.0","1.7","19.6","1.9","5.5","1.0","5.0","1.0","69820","2547","84364","2888","(X)","(X)","19.4","(X)","(X)","(X)","59015","2351","0.8","0.5","0.7","0.4","3.7","1.1","7.5","1.5","10.9","1.7","20.6","2.3","18.0","2.1","24.3","2.5","7.1","1.3","6.4","1.3","82961","2929","N","N","(X)","(X)","(X)","(X)","(X)","(X)","48416","2014","9.8","2.1","10.3","1.9","18.7","2.9","13.2","2.5","20.2","2.8","17.0","2.6","5.3","1.4","4.0","1.1","1.2","0.7","0.2","0.2","32760","3308","39441","1769","(X)","(X)","(X)","(X)","20.6","(X)"
"310M200US30780","Little Rock-North Little Rock-Conway, AR Metro Area","273841","3670","6.8","0.8","5.6","0.7","11.5","1.1","11.7","1.0","15.8","1.1","18.4","1.2","12.4","0.8","11.4","1.0","3.7","0.5","2.7","0.5","48330","1712","64467","2086","27.2","(X)","(X)","(X)","(X)","(X)","178885","4877","4.3","0.7","2.6","0.6","8.2","1.1","10.1","1.0","15.3","1.4","19.8","1.5","15.7","1.0","15.4","1.2","4.9","0.8","3.5","0.7","60248","1794","76108","3039","(X)","(X)","27.5","(X)","(X)","(X)","127981","4457","1.3","0.5","1.1","0.4","5.0","0.9","7.5","1.0","13.2","1.5","21.6","1.7","18.6","1.4","20.5","1.6","6.7","1.0","4.5","0.9","75322","2460","90159","3855","(X)","(X)","(X)","(X)","(X)","(X)","94956","4486","12.7","1.8","12.1","1.8","17.6","2.3","15.0","1.9","16.2","2.0","15.0","2.0","5.5","1.2","3.4","1.1","1.3","0.6","1.2","0.6","29961","1406","40533","2530","(X)","(X)","(X)","(X)","26.1","(X)"
"310M200US30860","Logan, UT-ID Metro Area","40017","1190","5.2","1.4","4.8","1.4","11.5","2.3","12.8","2.2","13.2","2.4","25.0","2.9","13.1","2.0","9.9","1.5","2.6","0.8","1.9","0.7","51497","1701","62120","3758","29.1","(X)","(X)","(X)","(X)","(X)","30610","1207","3.1","1.3","2.7","1.4","8.3","2.2","11.6","2.4","13.7","2.4","27.2","3.2","16.4","2.5","11.9","1.8","2.9","0.9","2.2","0.9","58328","3539","67885","3261","(X)","(X)","26.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","62721","2788","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9407","999","12.4","4.4","11.4","3.8","22.1","6.6","16.6","5.9","11.8","4.9","18.2","6.7","2.6","1.7","2.7","1.7","1.1","1.1","1.1","1.3","26787","3471","42219","12588","(X)","(X)","(X)","(X)","36.1","(X)"
"310M200US30940","London, KY Micro Area","47472","1710","12.0","2.5","10.7","2.5","16.9","3.2","16.5","2.7","13.7","2.7","18.2","3.2","6.1","1.4","4.9","1.7","0.6","0.4","0.4","0.3","30360","2465","39518","2187","20.8","(X)","(X)","(X)","(X)","(X)","32102","1769","9.7","3.1","7.0","2.3","14.0","3.2","16.1","3.3","15.0","3.4","22.0","4.0","8.8","2.2","6.2","2.4","0.8","0.6","0.5","0.4","37218","3887","45615","3119","(X)","(X)","22.0","(X)","(X)","(X)","22490","2063","5.2","2.4","4.0","2.2","10.0","3.1","15.1","3.5","17.8","3.9","27.3","5.0","11.5","2.8","7.1","2.8","1.2","0.8","0.7","0.6","48599","3604","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15370","1736","22.8","6.5","19.1","5.8","21.5","5.3","16.6","5.2","9.9","3.6","7.1","2.9","1.5","1.3","1.3","1.6","0.0","0.9","0.2","0.4","18583","2728","24292","2486","(X)","(X)","(X)","(X)","16.8","(X)"
"310M200US30980","Longview, TX Metro Area","78567","1914","7.4","1.4","6.4","1.3","12.6","2.0","9.9","1.9","14.1","1.8","19.8","2.4","11.9","1.8","12.1","1.8","3.3","0.9","2.5","0.9","49500","2477","63709","3738","26.6","(X)","(X)","(X)","(X)","(X)","54414","2246","5.3","1.5","4.2","1.4","7.5","1.6","9.3","1.8","15.1","2.4","22.9","2.9","14.1","2.3","14.2","2.1","4.5","1.4","3.0","1.0","58324","3815","72749","4234","(X)","(X)","26.6","(X)","(X)","(X)","38927","2099","1.1","0.7","1.0","0.7","3.8","1.3","8.5","2.2","14.7","2.7","26.4","3.6","16.6","2.8","18.4","2.8","5.6","1.7","3.7","1.3","67443","2700","N","N","(X)","(X)","(X)","(X)","(X)","(X)","24153","1867","15.7","3.3","11.3","2.6","24.9","5.3","11.9","3.5","11.5","2.9","12.4","3.4","5.9","2.5","4.7","2.1","0.3","0.4","1.4","1.1","24139","2326","38883","5079","(X)","(X)","(X)","(X)","25.2","(X)"
"310M200US31020","Longview, WA Metro Area","40036","1178","9.7","2.3","5.9","1.8","13.9","2.3","12.4","2.6","15.9","2.6","19.4","2.6","8.9","2.2","10.0","2.4","2.6","1.2","1.4","0.7","42223","2904","56224","4405","18.6","(X)","(X)","(X)","(X)","(X)","25284","1860","8.4","3.1","4.2","2.1","9.1","2.8","10.0","3.2","18.0","3.4","21.7","3.8","10.9","2.7","13.3","3.4","2.8","1.4","1.7","1.1","50464","4341","61754","4664","(X)","(X)","18.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","64363","5855","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14752","1479","14.7","4.5","10.8","4.5","23.8","4.6","16.0","5.2","11.9","4.4","12.9","3.8","3.9","2.7","3.2","1.9","2.0","1.7","0.8","1.0","25435","2907","40726","9591","(X)","(X)","(X)","(X)","17.5","(X)"
"310M200US31080","Los Angeles-Long Beach-Anaheim, CA Metro Area","4287974","10581","6.1","0.2","5.2","0.2","9.9","0.2","9.2","0.2","12.1","0.3","16.5","0.3","11.8","0.2","14.2","0.3","6.9","0.2","8.1","0.2","60514","399","88098","675","34.7","(X)","(X)","(X)","(X)","(X)","2924301","15740","4.5","0.2","3.5","0.2","9.0","0.2","8.9","0.3","12.1","0.3","16.4","0.4","12.0","0.3","15.8","0.3","8.2","0.2","9.7","0.2","67575","817","97194","883","(X)","(X)","36.0","(X)","(X)","(X)","1990746","17675","1.9","0.2","2.1","0.2","6.7","0.2","7.2","0.3","10.5","0.4","15.9","0.4","13.0","0.3","18.9","0.4","10.6","0.4","13.2","0.3","85128","1256","116289","1315","(X)","(X)","(X)","(X)","(X)","(X)","1363673","13758","11.5","0.5","9.6","0.3","12.7","0.4","10.1","0.4","12.3","0.4","16.3","0.5","10.2","0.4","9.6","0.4","3.7","0.3","4.1","0.3","41662","489","63142","1079","(X)","(X)","(X)","(X)","29.0","(X)"
"310M200US31140","Louisville/Jefferson County, KY-IN Metro Area","493973","4624","7.6","0.6","5.3","0.5","11.3","0.7","9.9","0.6","14.7","0.7","19.0","0.8","12.0","0.7","12.1","0.6","4.2","0.4","3.9","0.4","50932","828","68897","1201","30.5","(X)","(X)","(X)","(X)","(X)","314305","4898","4.2","0.6","3.0","0.5","7.7","0.8","9.3","0.8","13.8","0.8","19.8","1.0","14.7","1.0","16.5","0.9","5.9","0.6","5.1","0.5","63610","1390","82910","1761","(X)","(X)","29.4","(X)","(X)","(X)","223386","5291","1.1","0.4","1.1","0.3","4.1","0.7","6.3","0.8","11.9","1.0","20.9","1.2","18.5","1.3","21.3","1.2","7.8","0.8","6.9","0.7","80969","2027","99180","2265","(X)","(X)","(X)","(X)","(X)","(X)","179668","4745","15.1","1.1","9.9","1.1","17.8","1.4","12.2","1.1","16.6","1.2","15.7","1.2","6.5","0.8","3.6","0.6","1.0","0.4","1.5","0.5","30446","1043","41650","1469","(X)","(X)","(X)","(X)","31.6","(X)"
"310M200US31180","Lubbock, TX Metro Area","115322","2151","9.4","1.3","5.4","1.0","11.3","1.5","12.2","1.7","16.7","2.2","17.6","1.8","11.0","1.3","8.4","1.3","3.9","0.9","4.2","0.6","45825","2059","65186","3111","34.6","(X)","(X)","(X)","(X)","(X)","73504","2887","6.2","1.5","2.7","1.0","9.8","1.9","11.0","1.8","14.3","2.3","19.9","2.6","13.6","1.8","11.1","1.7","5.6","1.4","5.7","1.0","56513","3859","78906","4781","(X)","(X)","34.3","(X)","(X)","(X)","50582","2920","2.2","1.1","1.1","0.8","5.9","1.5","8.9","1.9","12.7","2.4","21.8","2.8","16.4","2.2","15.4","2.6","7.5","1.8","8.0","1.5","71283","2540","96869","6375","(X)","(X)","(X)","(X)","(X)","(X)","41818","2610","17.6","3.3","10.1","2.2","16.2","3.3","12.6","2.5","20.7","3.8","13.4","2.7","4.3","1.5","2.9","1.3","0.8","0.5","1.4","0.9","30617","3413","38160","2869","(X)","(X)","(X)","(X)","33.2","(X)"
"310M200US31260","Lufkin, TX Micro Area","30344","1362","11.3","3.3","5.1","1.9","10.8","2.2","11.2","2.9","20.1","3.5","20.4","3.3","11.5","3.6","6.2","2.2","2.2","1.2","1.3","0.7","42156","3581","55536","6035","32.3","(X)","(X)","(X)","(X)","(X)","21625","1615","7.6","3.6","2.1","1.3","6.8","2.9","11.5","3.1","25.7","4.7","22.9","3.9","11.9","3.7","7.0","2.9","2.8","1.6","1.6","1.0","47356","4127","62992","8440","(X)","(X)","35.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","56666","5186","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8719","1325","20.6","7.7","12.4","5.7","22.9","5.4","9.7","4.4","13.4","5.2","10.0","4.2","7.1","4.2","2.8","2.2","0.5","0.9","0.5","0.9","22390","3216","32882","5168","(X)","(X)","(X)","(X)","23.1","(X)"
"310M200US31300","Lumberton, NC Micro Area","46484","676","16.4","2.1","10.1","1.4","15.9","1.8","15.2","2.1","14.7","1.7","13.0","1.6","7.1","1.4","5.4","1.0","1.0","0.4","1.1","0.5","29889","1570","43107","3581","40.3","(X)","(X)","(X)","(X)","(X)","31852","1290","13.1","2.1","7.1","1.6","14.9","2.0","15.5","2.5","15.0","2.3","16.1","2.3","9.5","1.9","6.5","1.4","1.1","0.5","1.3","0.6","34660","2075","47526","2810","(X)","(X)","40.4","(X)","(X)","(X)","18783","1261","4.2","1.9","3.9","1.8","10.9","2.6","15.4","3.4","16.8","3.3","21.8","3.6","12.9","3.1","10.2","2.2","1.8","0.9","2.1","1.0","48415","4619","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14632","1118","27.1","4.4","17.4","3.5","18.7","3.6","15.5","3.7","10.3","2.9","6.2","2.5","2.1","1.1","1.7","1.3","0.2","0.4","0.6","1.0","18638","2495","30330","10482","(X)","(X)","(X)","(X)","36.7","(X)"
"310M200US31340","Lynchburg, VA Metro Area","98399","2234","9.0","1.5","6.0","1.1","10.9","1.4","11.9","1.7","14.5","1.7","19.5","2.0","11.5","1.6","11.8","1.8","2.9","0.7","2.1","0.7","47567","2383","60884","2859","30.5","(X)","(X)","(X)","(X)","(X)","64908","2700","6.1","1.8","2.3","0.8","8.3","1.5","9.8","1.8","13.9","1.9","22.6","2.6","14.3","2.3","15.5","2.4","4.3","1.1","3.0","1.0","60350","3142","73343","3908","(X)","(X)","30.1","(X)","(X)","(X)","49670","2593","2.6","1.2","0.9","0.7","5.6","1.4","7.4","1.7","13.0","2.0","24.9","2.9","17.3","2.8","19.0","2.9","5.6","1.4","3.8","1.4","71004","2599","N","N","(X)","(X)","(X)","(X)","(X)","(X)","33491","2491","16.3","3.1","14.2","3.0","16.3","2.7","15.4","3.3","14.1","3.0","14.5","3.4","5.4","2.2","3.6","1.9","0.0","0.5","0.3","0.2","26393","1783","34455","2454","(X)","(X)","(X)","(X)","29.6","(X)"
"310M200US31420","Macon, GA Metro Area","84688","2145","14.3","1.9","6.6","1.3","13.2","1.6","12.0","1.9","13.3","1.7","14.6","1.8","10.9","1.5","9.0","1.6","2.9","0.7","3.1","0.9","38146","2656","58587","3761","36.9","(X)","(X)","(X)","(X)","(X)","55863","2669","11.8","2.3","5.0","1.5","11.3","2.3","9.8","2.0","12.6","2.1","16.4","2.4","13.1","2.1","11.7","2.0","3.8","1.1","4.5","1.3","49313","3748","69212","5091","(X)","(X)","36.0","(X)","(X)","(X)","33734","2060","2.7","1.4","1.7","1.0","5.6","1.6","8.3","2.3","11.9","2.5","20.8","3.3","18.1","3.1","17.8","3.4","5.9","1.6","7.1","2.1","72098","7179","N","N","(X)","(X)","(X)","(X)","(X)","(X)","28825","2348","20.3","3.2","9.8","2.4","18.2","2.7","16.9","4.0","14.0","3.1","11.3","2.9","5.3","2.3","3.0","1.5","0.7","1.0","0.5","0.5","25834","1895","35405","4546","(X)","(X)","(X)","(X)","36.8","(X)"
"310M200US31460","Madera, CA Metro Area","42895","1483","9.2","2.4","5.2","1.6","13.7","3.0","11.1","2.9","16.1","3.2","18.5","3.1","9.4","1.8","12.4","1.9","2.5","1.0","2.0","0.8","42433","3906","58507","4220","39.1","(X)","(X)","(X)","(X)","(X)","33261","1804","9.1","3.2","4.6","2.0","9.0","2.8","11.7","3.3","15.8","3.6","19.4","3.5","10.7","2.5","14.0","2.4","3.0","1.3","2.5","1.1","49707","4090","63661","5127","(X)","(X)","38.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","62741","4849","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9634","1372","15.9","5.3","13.8","5.9","26.9","7.4","11.5","5.1","11.3","5.5","8.7","4.6","5.0","3.8","6.4","3.3","0.5","0.7","0.0","1.7","22235","2557","34401","5300","(X)","(X)","(X)","(X)","31.5","(X)"
"310M200US31540","Madison, WI Metro Area","259371","2652","5.9","0.8","3.7","0.5","8.6","0.8","9.4","1.0","13.9","1.0","18.7","1.0","13.9","1.0","15.3","0.8","5.7","0.6","4.9","0.5","60903","1484","79257","1850","20.5","(X)","(X)","(X)","(X)","(X)","156583","4802","3.1","0.8","1.7","0.4","6.0","1.0","5.9","0.8","11.8","1.2","18.7","1.2","17.3","1.3","20.1","1.1","8.3","0.9","7.2","0.7","78787","2496","97404","2619","(X)","(X)","20.1","(X)","(X)","(X)","121455","3886","0.7","0.3","0.7","0.3","3.5","0.9","4.0","0.7","9.1","1.1","18.8","1.4","19.6","1.4","24.3","1.2","10.4","1.2","9.0","0.9","91372","1321","111907","3334","(X)","(X)","(X)","(X)","(X)","(X)","102788","4220","11.0","1.5","7.2","1.2","13.8","1.5","14.2","2.0","17.4","1.8","18.3","1.9","7.9","1.4","7.2","1.2","1.6","0.6","1.3","0.5","37495","2254","49105","2203","(X)","(X)","(X)","(X)","20.1","(X)"
"310M200US31700","Manchester-Nashua, NH Metro Area","153482","1888","3.7","0.8","3.4","0.8","7.5","1.0","8.1","1.1","11.9","1.3","17.4","1.4","14.7","1.5","17.4","1.3","8.7","1.1","7.1","0.9","71422","1770","90207","2534","25.5","(X)","(X)","(X)","(X)","(X)","103048","2621","2.4","0.6","1.7","0.6","4.9","1.1","5.9","1.3","11.1","1.6","16.9","1.9","16.0","1.8","21.2","1.7","10.8","1.5","9.2","1.3","84553","3053","104717","3675","(X)","(X)","24.8","(X)","(X)","(X)","79618","2562","0.8","0.5","0.6","0.3","2.2","0.8","4.1","1.2","8.7","1.4","16.8","2.0","17.2","2.1","25.0","2.0","12.9","1.7","11.7","1.6","99454","3737","N","N","(X)","(X)","(X)","(X)","(X)","(X)","50434","2712","7.8","2.0","7.0","1.8","14.6","2.1","11.9","2.2","16.2","2.6","17.4","2.7","10.9","2.4","8.7","1.8","2.8","1.2","2.6","1.2","42438","3794","55837","3660","(X)","(X)","(X)","(X)","25.4","(X)"
"310M200US31740","Manhattan, KS Metro Area","34452","1283","9.3","2.2","5.2","1.9","12.8","2.8","10.1","2.5","12.1","3.5","22.5","3.4","9.0","2.2","11.2","2.9","4.1","1.6","3.9","1.6","50323","2858","66594","5815","23.5","(X)","(X)","(X)","(X)","(X)","20468","1717","3.4","2.0","3.2","2.0","8.1","3.1","9.3","3.0","9.3","3.6","23.7","4.1","12.2","3.4","18.4","4.6","6.4","2.4","6.0","2.6","68110","6462","87360","8681","(X)","(X)","21.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","77283","11141","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13984","1512","18.9","4.7","9.3","3.7","20.0","5.8","12.5","4.2","15.2","6.4","19.5","5.7","2.8","2.0","0.7","0.9","0.7","1.1","0.5","0.7","25967","4683","33313","3500","(X)","(X)","(X)","(X)","26.3","(X)"
"310M200US31820","Manitowoc, WI Micro Area","33272","1013","4.6","1.7","5.0","1.6","13.5","2.3","13.9","2.8","16.7","2.5","19.2","2.6","11.4","1.8","12.5","1.9","2.2","0.7","1.2","0.7","45136","3861","59770","4638","26.0","(X)","(X)","(X)","(X)","(X)","21456","1117","3.2","2.0","2.1","1.3","5.9","1.9","10.6","3.3","16.6","3.0","22.7","2.8","15.7","2.6","18.1","2.8","3.2","1.0","1.7","1.0","61808","4518","73773","7042","(X)","(X)","24.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","69257","2983","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11816","1110","7.0","3.1","10.4","3.5","27.0","4.5","20.7","5.2","18.5","4.7","11.1","4.1","2.5","1.5","2.2","1.4","0.4","0.7","0.1","0.2","27311","2619","33218","2963","(X)","(X)","(X)","(X)","28.5","(X)"
"310M200US31860","Mankato-North Mankato, MN Metro Area","37736","732","8.2","2.2","4.0","1.2","8.9","2.0","11.2","2.2","15.4","2.4","16.6","2.6","15.8","2.4","11.9","2.1","3.5","0.9","4.5","1.5","54055","4359","70536","4581","29.1","(X)","(X)","(X)","(X)","(X)","23370","1260","4.2","2.3","3.3","2.3","4.8","1.7","7.4","2.4","10.7","2.5","18.8","2.9","21.1","3.8","17.3","3.1","5.6","1.5","6.7","2.3","75651","3653","89525","7176","(X)","(X)","27.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","84965","4486","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14366","1175","14.8","4.5","8.4","2.7","15.6","4.1","16.7","4.5","22.2","4.1","11.7","3.4","6.8","3.0","3.1","1.3","0.1","0.1","0.6","0.4","31120","2629","37621","3208","(X)","(X)","(X)","(X)","31.5","(X)"
"310M200US31900","Mansfield, OH Metro Area","47378","1631","6.4","1.7","6.4","1.8","16.1","3.0","14.5","2.2","13.9","2.3","19.5","2.6","10.8","2.0","9.2","2.0","1.9","1.0","1.4","0.7","41548","2261","54501","3164","36.3","(X)","(X)","(X)","(X)","(X)","30849","1886","2.6","1.2","3.7","1.8","12.3","3.2","11.2","2.4","15.3","3.0","24.9","3.4","13.9","2.8","12.3","2.9","1.8","0.9","2.1","1.0","53667","3111","64893","3969","(X)","(X)","34.2","(X)","(X)","(X)","22842","1881","1.4","1.0","1.2","0.8","5.8","2.6","11.5","2.9","15.2","3.3","28.4","4.1","16.0","3.5","15.4","3.6","2.4","1.2","2.9","1.4","60871","2138","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16529","1637","15.4","4.5","12.2","4.0","24.8","6.4","18.0","4.4","11.8","3.5","7.9","3.3","6.3","3.0","3.0","2.4","0.7","0.7","0.0","0.9","23141","3718","32358","3767","(X)","(X)","(X)","(X)","39.5","(X)"
"310M200US31940","Marinette, WI-MI Micro Area","30183","1133","8.2","1.8","6.3","1.5","13.3","2.0","13.9","2.1","15.8","2.5","18.0","2.5","11.9","2.5","8.6","1.7","2.3","1.2","1.7","0.8","42533","2518","54999","3219","26.9","(X)","(X)","(X)","(X)","(X)","18185","1024","4.7","1.8","2.9","1.4","7.7","1.9","13.3","3.0","16.5","3.3","22.5","3.5","15.7","3.0","11.7","2.6","2.7","1.8","2.4","1.4","54397","5593","66156","4713","(X)","(X)","25.9","(X)","(X)","(X)","14210","909","2.9","1.8","1.1","0.8","6.2","1.8","11.5","2.9","14.7","2.7","25.2","3.9","18.6","3.8","13.4","2.8","3.3","2.2","3.1","1.7","63278","4684","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11998","1144","14.7","3.7","12.3","2.8","20.9","3.6","17.6","3.9","15.4","3.8","10.6","2.8","5.3","2.8","2.4","1.7","0.5","0.8","0.4","0.3","25835","2041","34027","3160","(X)","(X)","(X)","(X)","26.1","(X)"
"310M200US31980","Marion, IN Micro Area","25600","1309","9.2","2.4","5.5","1.8","15.2","3.1","14.7","3.7","17.6","3.3","18.4","3.3","11.3","2.9","5.9","1.8","0.9","0.8","1.3","0.9","39851","3340","50206","4180","34.3","(X)","(X)","(X)","(X)","(X)","17946","1344","7.3","2.8","3.5","1.8","10.9","3.0","13.1","4.3","20.2","4.1","23.0","4.6","13.2","3.4","6.0","2.4","1.1","1.0","1.8","1.3","47394","4008","56829","5415","(X)","(X)","35.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50372","3999","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7654","1163","14.2","6.2","11.2","5.3","27.3","7.4","19.0","6.8","10.9","4.0","8.2","4.2","4.6","4.3","4.0","3.8","0.5","0.9","0.0","1.9","23855","3512","31911","4867","(X)","(X)","(X)","(X)","28.6","(X)"
"310M200US32020","Marion, OH Micro Area","24346","975","8.7","3.0","9.0","2.5","15.1","3.5","12.1","2.9","15.8","3.4","18.2","3.6","8.1","2.3","10.3","3.5","1.9","1.3","0.8","0.7","39233","4441","50843","4559","35.8","(X)","(X)","(X)","(X)","(X)","15350","1404","6.2","3.3","5.8","2.9","13.1","4.2","10.9","3.4","15.2","4.2","19.5","4.6","11.8","3.4","14.2","4.9","2.8","2.0","0.6","0.6","49260","4185","58979","5455","(X)","(X)","32.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","61781","10666","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8996","1198","15.3","5.6","12.8","4.4","19.6","6.9","14.8","6.3","16.8","5.4","13.7","4.9","1.9","1.6","3.5","2.8","0.4","0.6","1.2","1.4","26275","3635","35773","5120","(X)","(X)","(X)","(X)","40.8","(X)"
"310M200US32100","Marquette, MI Micro Area","26250","1153","8.0","2.0","8.6","2.0","14.2","3.0","9.2","2.1","16.2","2.5","19.3","2.9","11.4","1.9","9.2","1.8","2.6","1.1","1.5","0.9","44267","2902","55399","3178","28.5","(X)","(X)","(X)","(X)","(X)","15616","1153","2.8","1.4","3.6","1.5","9.3","3.8","8.2","2.5","16.3","2.8","25.1","3.6","14.7","3.0","14.3","2.7","3.7","1.6","2.1","1.5","58750","5253","68737","4856","(X)","(X)","23.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","65214","3592","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10634","1097","16.3","4.8","16.5","4.4","22.1","5.1","11.8","3.6","15.6","3.6","8.6","3.7","6.2","2.5","1.8","1.2","0.7","1.1","0.5","0.5","23076","2045","34108","4693","(X)","(X)","(X)","(X)","35.2","(X)"
"310M200US32220","Marshall, TX Micro Area","22997","1107","10.0","3.5","5.1","2.7","12.7","3.8","8.8","2.9","13.8","4.3","14.4","3.4","20.1","4.9","9.9","3.0","2.2","1.2","2.9","1.6","49490","8527","62267","5677","33.9","(X)","(X)","(X)","(X)","(X)","16861","1278","7.2","3.6","2.6","2.1","9.1","3.8","8.4","3.6","14.0","5.3","16.1","4.3","24.4","6.2","11.6","4.2","2.8","1.7","3.7","2.2","63565","9499","71621","7755","(X)","(X)","32.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","71868","7848","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6136","1061","17.9","7.4","12.0","7.2","24.3","8.3","10.3","6.3","13.7","6.5","8.3","5.3","7.1","4.2","5.3","4.5","0.5","0.8","0.7","1.3","22352","4993","35102","5653","(X)","(X)","(X)","(X)","37.3","(X)"
