GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "28420","Kennewick-Richland, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",9369.4,9849.2,10536.9,10840.1,10554.8,10279.6,10645.7,11669.7,11939.6,12311.7
 "28660","Killeen-Temple, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",16502.6,17041.5,17261.2,17707.1,17514.2,17006.9,17276.2,18184.9,18225.4,18851.2
 "28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",12245.8,12101.5,12240.5,12718.5,13047.8,12585.3,12522.3,12860.6,12855.3,13077.9
 "28740","Kingston, NY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",6963.6,6958.5,7110.8,7234.8,7294.1,7160.9,7237.5,7459.2,7679.4,7937.9
 "28940","Knoxville, TN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",32706.7,32183.1,33236.7,34363.5,35342.1,34756.8,35940.4,38022.2,39189.7,39911.1
 "29020","Kokomo, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",3317.2,3114.8,3079.8,3168.5,3256.8,3273.1,3423.5,3567.0,3648.8,3611.7
 "29100","La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5652.4,5717.6,5743.9,5894.4,6108.8,6015.2,6312.7,6562.0,6625.7,6801.4
 "29180","Lafayette, LA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",22177.9,20713.2,21630.3,21618.4,23502.9,23520.7,24567.8,23254.7,21654.5,22233.7
 "29200","Lafayette-West Lafayette, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",7354.2,7157.1,7344.9,7696.3,7868.7,7922.3,8139.0,8395.7,8728.5,8961.1
 "29340","Lake Charles, LA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",8520.2,8115.1,8206.5,8384.3,8677.8,8681.9,9257.9,9863.6,10125.9,10249.2
 "29420","Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5665.0,5617.3,5616.3,5553.9,5625.1,5694.6,6061.5,6353.7,6567.6,6850.5
 "29460","Lakeland-Winter Haven, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",19865.7,19157.0,20415.4,21113.1,20919.4,20774.2,21673.3,22787.5,23066.1,24244.9
 "29540","Lancaster, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",20781.2,20424.7,21203.3,21835.3,22104.9,22239.0,23141.1,24340.6,24792.5,25725.1
 "29620","Lansing-East Lansing, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",19190.5,18791.0,19525.8,19704.9,19696.4,19710.8,20351.9,21616.9,22251.0,22625.6
 "29700","Laredo, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",7484.9,7214.0,7692.9,8158.0,8367.9,8397.6,8630.0,8739.7,8696.3,8874.1
 "29740","Las Cruces, NM (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",6523.0,6890.0,7187.3,7224.7,7247.9,6925.6,7170.1,7650.9,7875.6,8048.0
 "29820","Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",77439.7,70972.7,72061.6,73512.6,77727.2,76667.5,82545.3,89446.9,92457.1,95919.5
 "29940","Lawrence, KS (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",4090.5,4145.8,4138.8,4205.5,4302.0,4384.8,4582.1,4962.6,5069.5,5249.6
 "30020","Lawton, OK (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5062.0,5160.1,5468.7,5450.3,5340.9,5284.9,5340.0,5478.2,5343.7,5365.7
 "30140","Lebanon, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5324.2,5298.3,5465.1,5602.8,5610.7,5639.3,5730.2,5987.2,6157.3,6394.1
 "30300","Lewiston, ID-WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",2377.1,2414.8,2468.9,2508.8,2522.1,2551.5,2615.1,2711.4,2785.4,2873.0
 "30340","Lewiston-Auburn, ME (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",4081.4,4060.4,4048.0,4072.3,4058.7,3933.6,3974.7,4142.8,4200.8,4263.4
 "30460","Lexington-Fayette, KY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",19891.3,19323.8,19933.4,20591.0,21235.8,21642.1,22446.5,23571.8,24059.7,24788.1
 "30620","Lima, OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",4055.7,4099.7,4127.6,4218.8,4231.5,4155.3,4238.8,4433.3,4530.1,4655.6
 "30700","Lincoln, NE (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",13090.1,12938.7,13184.1,13646.2,14197.3,14161.5,14699.1,15512.7,15843.4,16356.0
 "30780","Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",29486.5,29501.3,29677.8,30379.6,32019.4,31231.0,32324.8,33138.4,33655.0,33974.5
 "30860","Logan, UT-ID (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",3792.9,3876.4,4084.8,4309.6,4464.4,4407.0,4578.0,4913.8,5097.7,5320.9
 "30980","Longview, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",12268.6,11556.7,11815.1,12582.8,12451.0,12151.8,12670.5,12308.4,11803.8,11742.0
 "31020","Longview, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",3772.2,3806.9,3993.0,3982.1,4135.3,4129.9,4207.8,4371.6,4489.1,4664.0
 "31080","Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",524064.8,503260.2,514150.2,532262.5,564298.9,556212.3,584802.0,628126.5,642362.1,654587.9
 "31140","Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",52025.2,50905.2,52611.0,54185.2,56712.7,55477.3,57492.0,60457.0,61719.9,63455.8
 "31180","Lubbock, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",10219.6,10417.5,11044.7,11205.8,11637.8,11942.2,12304.9,12713.8,12859.1,13031.2
 "31340","Lynchburg, VA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",9635.1,9588.3,9693.6,9854.4,10068.1,9888.6,10190.6,10484.9,10525.6,10769.5
 "31420","Macon-Bibb County, GA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",9154.9,9099.8,9069.5,9343.7,9091.0,9025.5,9351.2,9704.5,9779.7,9891.2
 "31460","Madera, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",4376.4,4209.6,4601.7,4783.9,4981.0,5116.9,5558.2,5714.0,5869.2,5980.2
 "31540","Madison, WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",28556.3,28058.4,28430.2,29770.7,30633.6,31274.5,32266.3,34387.8,35365.2,36430.7
 "31700","Manchester-Nashua, NH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",18611.1,18183.8,18392.6,19036.8,19583.3,19311.2,19612.3,20197.7,20674.5,21104.6
 "31740","Manhattan, KS (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5350.5,5475.1,5800.6,5976.1,5984.3,5771.1,5865.3,6061.8,6061.6,6051.1
 "31860","Mankato, MN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",4089.1,3909.9,3972.5,4280.8,4422.7,4482.5,4578.4,4749.5,4668.9,4766.4
 "31900","Mansfield, OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",4620.4,4495.3,4464.6,4615.8,4582.0,4653.7,4852.8,5054.4,4962.8,5044.2
 "32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",19270.5,20425.0,21357.8,21919.2,22135.5,22431.8,23114.7,24050.8,24440.9,24713.4
 "32780","Medford, OR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",7552.4,7197.2,7199.3,7346.1,7581.7,7590.8,8195.4,8786.7,9188.3,9479.3
 "32820","Memphis, TN-MS-AR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",55779.4,54135.7,55489.3,56851.0,58529.6,57663.8,58419.1,60401.1,61683.1,62377.1
 "32900","Merced, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",7592.2,7653.2,7941.6,8373.7,8450.5,8950.8,9607.0,9943.8,10154.0,10452.3
 "33100","Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",242443.1,222766.8,238574.2,245610.2,252403.7,245676.4,260270.8,276466.8,276711.0,293133.1
 "33140","Michigan City-La Porte, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",4575.9,4319.1,4403.2,4542.7,4695.8,4612.3,4626.3,4751.2,4854.6,5061.5
 "33220","Midland, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",4171.6,4030.9,4033.3,4208.5,4092.3,3999.3,3627.1,3663.4,4198.4,5058.3
 "33260","Midland, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",13255.2,9775.6,11292.9,15077.8,16741.4,17475.3,18660.3,14384.9,12095.8,17591.2
 "33340","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",75796.5,74227.9,74713.3,77113.1,78820.2,77745.8,79613.9,82376.8,83328.0,84953.0
 "33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",162140.2,153907.2,158066.9,165334.1,172328.4,171896.4,181061.8,190728.2,195357.3,200062.9
 "33540","Missoula, MT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",4129.9,4264.1,4092.9,4306.0,4519.2,4416.8,4653.1,5170.5,5230.3,5514.1
 "33660","Mobile, AL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",16270.3,15843.2,16213.7,16727.9,16432.1,16416.8,16548.2,17138.8,17159.5,17318.7
 "33700","Modesto, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",17174.1,16841.4,17389.4,17703.4,18172.8,18521.0,20251.6,21822.2,22140.3,22365.5
 "33740","Monroe, LA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",7891.5,8151.5,8049.3,8168.8,8250.8,8290.4,8281.7,8649.9,8938.9,8807.9
 "33780","Monroe, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5898.8,5565.4,5650.7,5781.6,5918.5,5967.5,6166.5,6518.0,6712.2,6968.5
 "33860","Montgomery, AL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",15147.7,14999.5,15167.1,15519.3,15338.1,15339.9,15535.6,16196.6,16453.4,16594.5
 "34060","Morgantown, WV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",4959.4,5114.8,5324.8,5435.2,5571.0,5512.2,5744.6,5805.5,5728.0,5961.2
 "34100","Morristown, TN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",4850.7,4818.9,4905.1,5133.1,5088.8,5075.3,5268.7,5535.8,5696.7,5714.5
 "34580","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",4741.2,4726.1,4703.7,4854.3,5081.2,5088.1,5297.8,5601.4,5836.4,6084.9
 "34620","Muncie, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",3897.5,3822.2,3878.2,3934.1,4061.8,4023.8,4170.6,4350.0,4480.1,4552.0
 "34740","Muskegon, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5828.9,5694.2,5811.7,5906.8,6054.3,6082.5,6394.9,6809.8,6992.7,7047.3
 "34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",12566.7,12460.4,12793.9,13087.6,13506.1,14002.8,15106.3,16456.9,17329.0,18002.6
 "34900","Napa, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5672.8,5612.8,5669.9,5816.3,6308.0,6395.9,6753.7,7122.3,7449.8,7529.7
 "34940","Naples-Marco Island, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",22438.7,19168.3,21071.7,21919.5,24280.2,23568.8,26324.7,28769.3,29187.5,30296.7
 "34980","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",72614.7,73277.9,76933.9,80275.9,84768.8,85481.5,90629.3,97000.7,101148.8,103594.8
 "35100","New Bern, NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5627.5,5616.6,5649.8,5631.2,5630.8,5410.8,5518.7,5695.8,5797.0,5907.3
 "35300","New Haven-Milford, CT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",35988.1,35257.6,35688.3,36473.7,36896.3,36863.7,37833.4,39085.4,39333.1,39441.9
 "35380","New Orleans-Metairie, LA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",54084.5,51973.3,54649.3,54673.7,57637.3,57408.0,60355.1,62065.4,61976.5,63162.3
 "35620","New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",907192.9,876201.8,887871.4,915352.6,946120.3,951966.7,985357.8,1021297.6,1045937.3,1095535.9
 "35660","Niles, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",6618.0,6360.7,6570.6,6663.9,6613.1,6607.8,6873.4,7258.5,7441.8,7579.5
 "35840","North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",32115.8,29574.8,30942.0,32197.6,32492.2,33002.1,36000.9,38932.2,39757.2,41137.3
 "35980","Norwich-New London, CT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",13092.1,13112.3,13149.4,13404.0,13443.5,13173.1,13345.6,13919.9,14019.9,14132.8
 "36100","Ocala, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",11202.5,10869.5,11200.6,11454.6,11601.8,11363.9,11882.1,12403.7,12835.8,13264.3
 "36140","Ocean City, NJ (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",4083.5,4143.0,4198.4,4258.6,4355.3,4377.2,4481.5,4675.7,4785.3,4911.8
 "36220","Odessa, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5797.9,5179.8,5424.1,6078.4,6942.9,6867.1,7493.2,6699.3,5923.5,6633.6
 "36260","Ogden-Clearfield, UT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",21809.3,21148.3,21054.7,21777.1,22651.0,22848.8,23850.5,25610.7,26939.5,27910.6
 "36420","Oklahoma City, OK (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",56815.3,54535.8,55678.1,57979.5,59907.1,60856.8,63659.8,65238.0,64354.3,66042.1
 "36500","Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",10254.6,10158.9,10276.8,10313.7,10527.2,10452.4,10712.2,11185.4,11663.5,12136.0
 "36540","Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",42153.6,41688.0,43486.5,46157.6,47451.3,46087.8,49216.7,51790.7,51325.4,52873.8
 "36740","Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",75142.8,71788.3,75340.6,78329.3,80557.8,81848.6,86709.6,93419.4,96461.1,101357.7
 "36780","Oshkosh-Neenah, WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",7045.1,6903.3,7038.0,7260.1,7353.5,7284.9,7544.5,7951.4,8099.4,8274.6
 "36980","Owensboro, KY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5144.2,4915.8,4892.0,4955.1,4900.1,4908.4,5034.8,5161.4,5070.9,5118.3
 "37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",35164.3,34123.0,34555.8,35445.8,36337.3,36080.6,37369.4,39549.3,40130.4,40546.9
 "37340","Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",21561.0,20919.2,21642.3,22157.9,21866.1,21775.3,22412.1,23724.0,24363.9,25272.1
 "37460","Panama City, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",6650.9,6484.7,6818.0,6841.6,6758.7,6784.1,7130.4,7579.3,7741.9,7723.4
 "37620","Parkersburg-Vienna, WV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",3579.0,3567.5,3575.1,3691.4,3821.3,3791.3,4000.8,3969.9,3844.6,3831.4
 "37860","Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",17169.0,17013.3,17593.3,17958.9,18197.0,17966.4,18742.1,19770.8,20286.3,20857.9
 "37900","Peoria, IL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",18605.6,18386.2,18636.1,19826.8,20189.6,19437.9,19407.8,20028.1,20067.3,19823.8
 "37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",275522.8,269931.5,277612.5,288334.5,299061.8,299853.2,310800.0,324985.0,333390.3,334631.3
 "38060","Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",159074.1,150136.3,153000.1,159803.2,167878.8,171059.5,180352.1,190552.5,196868.8,204791.0
 "38220","Pine Bluff, AR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",3506.0,3536.0,3461.0,3471.8,3449.4,3463.7,3445.1,3447.7,3469.6,3467.9
 "38300","Pittsburgh, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",115718.2,112315.7,114033.2,116439.1,117389.7,116116.7,119748.0,125127.4,124698.7,128216.6
 "38340","Pittsfield, MA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5961.0,5801.2,5883.4,6056.6,6142.4,6052.8,6321.0,6631.4,6683.0,6660.0
 "38540","Pocatello, ID (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",2957.9,2961.2,3044.1,3155.8,3208.2,3236.0,3268.3,3459.2,3559.2,3690.2
 "38860","Portland-South Portland, ME (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",23126.6,22839.9,23224.3,23821.5,24051.5,23625.2,24341.4,25419.4,26287.0,27141.0
 "38900","Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",96902.8,92380.2,93449.1,97148.2,101360.5,101147.9,107463.4,115861.0,119755.5,123912.9
 "38940","Port St. Lucie, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",18372.4,17038.3,17647.6,18555.8,20166.2,19555.0,21071.0,22394.3,23233.7,24005.2
 "39100","Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) 4/", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "39150","Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",6868.6,6678.1,6591.2,6782.7,6894.4,7079.3,7554.5,7996.7,8280.7,8655.5
 "39300","Providence-Warwick, RI-MA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",69637.2,68374.4,71129.6,72099.4,73604.7,72885.4,74713.0,77722.7,78320.1,80339.6
 "39340","Provo-Orem, UT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",15807.6,14854.3,14933.7,15774.6,16980.0,17583.9,19087.0,20974.2,22497.7,23492.8
 "39380","Pueblo, CO (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5226.2,5233.9,5323.0,5377.5,5490.1,5468.5,5828.1,6195.9,6330.0,6508.1
 "39460","Punta Gorda, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5693.8,5486.9,5614.0,5728.2,5857.7,5983.9,6358.4,6829.0,7119.3,7195.9
 "39540","Racine, WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",8767.7,8361.4,8364.8,8533.3,8678.6,8376.8,8642.8,9047.3,9099.1,9463.3
 "39580","Raleigh-Cary, NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",52971.2,51331.9,53630.1,54717.9,57288.1,56973.5,60364.1,64750.6,66951.4,68802.2
 "39660","Rapid City, SD (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",5568.5,5596.6,5883.0,5976.9,6086.4,5973.9,6390.0,6658.3,6819.5,6978.0
 "39740","Reading, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",16836.8,16530.5,17114.5,17520.7,17898.0,17408.7,17936.4,18817.9,19048.8,19494.6
 "39820","Redding, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",6360.6,6346.5,6510.9,6518.9,6557.3,6642.7,7081.2,7563.0,7709.2,7865.4
 "39900","Reno, NV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (millions of chained (2012) dollars)","Millions of chained 2012 dollars",19332.5,18386.7,19334.2,19773.8,18877.6,18825.1,20097.5,22388.6,23298.2,24902.3
